Product,FY,PeriodNumber,Yr,Mo,AllocatedAmount,SpentAmount
K1000,2023-2024,7,2024,1,2649584.6,1042821.0
Kalsob,2023-2024,7,2024,1,3053021.15,1321000.0
Kalsob Plus,2023-2024,7,2024,1,0.0,0.0
Klevra,2023-2024,7,2024,1,418799.67,1019018.0
Klevra Sol,2023-2024,7,2024,1,97616.74,270000.0
Lacteus,2023-2024,7,2024,1,0.0,0.0
Lacteus Mama,2023-2024,7,2024,1,0.0,0.0
Lowplat,2023-2024,7,2024,1,4112850.72,1799327.0
Lowplat Plus,2023-2024,7,2024,1,6319683.46,11546630.0
MFIT,2023-2024,7,2024,1,0.0,0.0
MOBILE BGM,2023-2024,7,2024,1,0.0,0.0
Neo-Q 100,2023-2024,7,2024,1,217354.82,172500.0
Nise,2023-2024,7,2024,1,5473475.62,3527482.0
OMRON (CLAIMABLE),2023-2024,7,2024,1,6705439.04,833480.0
Onita,2023-2024,7,2024,1,476607.28,608500.0
Opt-D,2023-2024,7,2024,1,2095870.57,2889598.0
OPT-D Drops,2023-2024,7,2024,1,0.0,0.0
OPT-D INJ,2023-2024,7,2024,1,627330.0,449000.0
Orslim,2023-2024,7,2024,1,3187014.71,1784077.0
Oxivort,2023-2024,7,2024,1,144986.64,15030.0
PARIDOPA,2023-2024,7,2024,1,348315.45,665501.0
Paridopa Ext,2023-2024,7,2024,1,86577.85,0.0
Phytus,2023-2024,7,2024,1,1217129.5,0.0
POM,2023-2024,7,2024,1,22014.74,0.0
Ramipace,2023-2024,7,2024,1,1654550.56,530000.0
Redexa,2023-2024,7,2024,1,1923796.6,990694.0
REKLAIM,2023-2024,7,2024,1,162884.19,0.0
Retzole,2023-2024,7,2024,1,1759741.84,318713.0
Revolic,2023-2024,7,2024,1,1462477.54,199261.0
Rituxim,2023-2024,7,2024,1,376961.63,10000.0
SACVIN,2023-2024,7,2024,1,1891046.73,1596238.0
Setspin,2023-2024,7,2024,1,0.0,0.0
SheVit,2023-2024,7,2024,1,2696806.52,649737.0
SPARLIV,2023-2024,7,2024,1,290900.62,616000.0
Spedicam,2023-2024,7,2024,1,0.0,0.0
Stevo,2023-2024,7,2024,1,0.0,0.0
Supercran,2023-2024,7,2024,1,251953.46,0.0
Tansin Family,2023-2024,7,2024,1,394881.61,72000.0
Telsarta,2023-2024,7,2024,1,1185612.79,863497.0
Telsarta-A,2023-2024,7,2024,1,1306995.14,1377742.0
Thewril,2023-2024,7,2024,1,272999.4,0.0
Tiocap,2023-2024,7,2024,1,103262.6,323000.0
Traszeptin,2023-2024,7,2024,1,125049.47,10000.0
Treatan,2023-2024,7,2024,1,1178368.65,651562.0
UFI,2023-2024,7,2024,1,2594.86,0.0
Uritreat,2023-2024,7,2024,1,129336.28,380900.0
Vible,2023-2024,7,2024,1,194385.17,158150.0
Voxamine,2023-2024,7,2024,1,356330.63,376950.0
Xcept B,2023-2024,7,2024,1,1330953.66,1662877.0
Xcept C,2023-2024,7,2024,1,839478.21,1394602.0
Xilica,2023-2024,7,2024,1,2073226.88,3506912.0
XILICA EL,2023-2024,7,2024,1,63020.08,0.0
Xplended 20,2023-2024,7,2024,1,3520682.58,2037864.0
Xplended 5,2023-2024,7,2024,1,866784.31,594642.0
Xplended 5-10,2023-2024,7,2024,1,5652204.64,3072188.0
Xplended EZ,2023-2024,7,2024,1,404741.51,269887.0
Zibes,2023-2024,7,2024,1,1398716.88,530354.0
ZILERO,2023-2024,7,2024,1,125713.71,0.0
Zilfom,2023-2024,7,2024,1,424907.06,281558.0
Zoltar,2023-2024,7,2024,1,139722.26,155901.0
Zoltar Iv Injection,2023-2024,7,2024,1,167223.4,0.0
Acobmin,2023-2024,8,2024,2,0.0,0.0
Actiflor,2023-2024,8,2024,2,856321.91,222433.0
ACTNISE,2023-2024,8,2024,2,7652.71,0.0
AD-D,2023-2024,8,2024,2,156193.27,0.0
Adfolic,2023-2024,8,2024,2,133502.4,0.0
Adfolic OD,2023-2024,8,2024,2,804002.85,500917.0
AGOVIZ,2023-2024,8,2024,2,49911.7,105429.0
AirCare,2023-2024,8,2024,2,0.0,0.0
Aireez,2023-2024,8,2024,2,403999.5,65176.0
Aireez 5/10,2023-2024,8,2024,2,1213648.56,0.0
Algesia,2023-2024,8,2024,2,0.0,0.0
Anex M,2023-2024,8,2024,2,87628.52,0.0
ANPLAG,2023-2024,8,2024,2,841047.44,252646.0
Arbi,2023-2024,8,2024,2,724676.75,100000.0
Avsar,2023-2024,8,2024,2,2464583.32,1525868.0
Avsar Plus,2023-2024,8,2024,2,984149.55,207721.0
Axifer,2023-2024,8,2024,2,13555.45,0.0
Azliv,2023-2024,8,2024,2,21313.29,0.0
Bevec,2023-2024,8,2024,2,44567.21,0.0
Busonide,2023-2024,8,2024,2,3762768.95,2279268.0
BYVAS,2023-2024,8,2024,2,1513475.36,3114084.0
Clearlax,2023-2024,8,2024,2,0.0,0.0
Corporate Account Ad Pro,2023-2024,8,2024,2,2491333.34,390459.0
Dapwiz,2023-2024,8,2024,2,663333.43,435733.0
Dipof,2023-2024,8,2024,2,48877.32,28000.0
Duzalta,2023-2024,8,2024,2,1347887.49,2637599.0
Eglaro Family,2023-2024,8,2024,2,129375.74,207800.0
ERLI,2023-2024,8,2024,2,1270333.44,561239.0
Erli Plus,2023-2024,8,2024,2,1132026.51,815515.0
Erli Plus XR,2023-2024,8,2024,2,2070540.54,75000.0
Erlina,2023-2024,8,2024,2,848750.17,332500.0
Estar,2023-2024,8,2024,2,1394830.78,2000194.0
Estar 5,2023-2024,8,2024,2,782943.6,563945.0
Evocheck BGM,2023-2024,8,2024,2,4328733.26,84001.0
Evocheck BPM,2023-2024,8,2024,2,681484.15,74649.0
Evocheck GO,2023-2024,8,2024,2,1291441.61,27036.0
Evofix,2023-2024,8,2024,2,807064.61,1021850.0
EvoJoshanda,2023-2024,8,2024,2,186377.66,17355.0
Evokalm,2023-2024,8,2024,2,1449309.07,622018.0
EvoPravir,2023-2024,8,2024,2,0.0,0.0
Evopride,2023-2024,8,2024,2,805722.43,15000.0
Evopride Plus,2023-2024,8,2024,2,1642036.54,216178.0
Fasteso,2023-2024,8,2024,2,31796.83,0.0
FEMOVA,2023-2024,8,2024,2,2203232.54,296034.0
Ferfer,2023-2024,8,2024,2,7479277.44,1364349.0
Ferfer Gro,2023-2024,8,2024,2,408271.57,144636.0
Ferfer SF,2023-2024,8,2024,2,0.0,0.0
FinnoQ,2023-2024,8,2024,2,0.0,0.0
Fluticasone,2023-2024,8,2024,2,0.0,0.0
ForFlu,2023-2024,8,2024,2,0.0,0.0
FORMIS,2023-2024,8,2024,2,0.0,0.0
Galvecta,2023-2024,8,2024,2,229604.42,0.0
Galvecta Plus 500,2023-2024,8,2024,2,42496.98,0.0
Gouric,2023-2024,8,2024,2,2714035.79,490200.0
Gouric 80,2023-2024,8,2024,2,1417894.31,60000.0
Hifazat,2023-2024,8,2024,2,0.0,0.0
Histalis,2023-2024,8,2024,2,123196.84,0.0
Ibandro,2023-2024,8,2024,2,0.0,0.0
Inosita,2023-2024,8,2024,2,740907.51,24800.0
Inosita Plus,2023-2024,8,2024,2,2525181.53,699478.0
Inosita Plus 50/850,2023-2024,8,2024,2,421085.31,1489512.0
INOSITA PLUS XR,2023-2024,8,2024,2,402521.71,105000.0
Institutional Ad Pro,2023-2024,8,2024,2,4397676.5,4369606.0
IRT,2023-2024,8,2024,2,398.06,0.0
IVADIN,2023-2024,8,2024,2,140919.68,54000.0
K1000,2023-2024,8,2024,2,2556006.51,476209.0
Kalsob,2023-2024,8,2024,2,2592424.0,941217.0
Kalsob Plus,2023-2024,8,2024,2,0.0,0.0
Klevra,2023-2024,8,2024,2,223286.45,920761.0
Klevra Sol,2023-2024,8,2024,2,22316.31,0.0
Lacteus,2023-2024,8,2024,2,0.0,0.0
Lacteus Mama,2023-2024,8,2024,2,0.0,0.0
Lowplat,2023-2024,8,2024,2,3553296.51,554099.0
Lowplat Plus,2023-2024,8,2024,2,5893199.01,4061547.0
MFIT,2023-2024,8,2024,2,0.0,0.0
MOBILE BGM,2023-2024,8,2024,2,0.0,0.0
Neo-Q 100,2023-2024,8,2024,2,151372.86,52007.0
Nise,2023-2024,8,2024,2,4177688.52,2436684.0
OMRON (CLAIMABLE),2023-2024,8,2024,2,6485901.6,0.0
Onita,2023-2024,8,2024,2,387141.39,69000.0
Opt-D,2023-2024,8,2024,2,1991101.69,1489273.0
OPT-D Drops,2023-2024,8,2024,2,0.0,0.0
OPT-D INJ,2023-2024,8,2024,2,255109.33,70000.0
Orslim,2023-2024,8,2024,2,1664934.81,1669838.0
Oxivort,2023-2024,8,2024,2,64034.19,11236.0
PARIDOPA,2023-2024,8,2024,2,162519.93,0.0
Paridopa Ext,2023-2024,8,2024,2,86577.85,0.0
Phytus,2023-2024,8,2024,2,861425.54,0.0
POM,2023-2024,8,2024,2,22014.74,0.0
Ramipace,2023-2024,8,2024,2,1699052.25,1392106.0
Redexa,2023-2024,8,2024,2,1534517.29,600726.0
REKLAIM,2023-2024,8,2024,2,162884.19,0.0
Retzole,2023-2024,8,2024,2,69877.23,1288563.0
Revolic,2023-2024,8,2024,2,56895.47,318000.0
Rituxim,2023-2024,8,2024,2,460730.89,447000.0
SACVIN,2023-2024,8,2024,2,1846693.71,1836277.0
Setspin,2023-2024,8,2024,2,0.0,0.0
SheVit,2023-2024,8,2024,2,1508706.8,660319.0
SPARLIV,2023-2024,8,2024,2,140811.87,213191.0
Spedicam,2023-2024,8,2024,2,0.0,0.0
Stevo,2023-2024,8,2024,2,0.0,753550.0
Supercran,2023-2024,8,2024,2,119300.26,0.0
Tansin Family,2023-2024,8,2024,2,394881.61,75000.0
Telsarta,2023-2024,8,2024,2,668370.23,58678.0
Telsarta-A,2023-2024,8,2024,2,774600.12,65000.0
Thewril,2023-2024,8,2024,2,205819.56,20000.0
Tiocap,2023-2024,8,2024,2,99229.02,20000.0
Traszeptin,2023-2024,8,2024,2,89321.05,10000.0
Treatan,2023-2024,8,2024,2,905465.31,7500.0
UFI,2023-2024,8,2024,2,2594.86,0.0
Uritreat,2023-2024,8,2024,2,289862.28,490970.0
Vible,2023-2024,8,2024,2,174580.31,77233.0
Voxamine,2023-2024,8,2024,2,275371.4,20000.0
Xcept B,2023-2024,8,2024,2,1330953.66,346009.0
Xcept C,2023-2024,8,2024,2,765661.31,579334.0
Xilica,2023-2024,8,2024,2,1780705.63,725594.0
XILICA EL,2023-2024,8,2024,2,128875.4,0.0
Xplended 20,2023-2024,8,2024,2,3345686.13,2879289.0
Xplended 5,2023-2024,8,2024,2,593681.2,0.0
Xplended 5-10,2023-2024,8,2024,2,3413033.17,2872208.0
Xplended EZ,2023-2024,8,2024,2,390753.82,0.0
Zibes,2023-2024,8,2024,2,1398716.88,2321000.0
ZILERO,2023-2024,8,2024,2,28306.47,0.0
Zilfom,2023-2024,8,2024,2,466917.94,15000.0
Zoltar,2023-2024,8,2024,2,139722.26,81250.0
Zoltar Iv Injection,2023-2024,8,2024,2,109826.13,0.0
Acobmin,2023-2024,9,2024,3,0.0,0.0
Actiflor,2023-2024,9,2024,3,671392.97,3348786.0
ACTNISE,2023-2024,9,2024,3,7652.71,0.0
AD-D,2023-2024,9,2024,3,156193.27,12000.0
Adfolic,2023-2024,9,2024,3,133502.4,0.0
Adfolic OD,2023-2024,9,2024,3,247794.91,11979.0
AGOVIZ,2023-2024,9,2024,3,49911.7,0.0
AirCare,2023-2024,9,2024,3,0.0,0.0
Aireez,2023-2024,9,2024,3,496431.37,1.0
Aireez 5/10,2023-2024,9,2024,3,1185072.06,0.0
Algesia,2023-2024,9,2024,3,0.0,0.0
Anex M,2023-2024,9,2024,3,80603.37,0.0
ANPLAG,2023-2024,9,2024,3,841047.44,1075000.0
Arbi,2023-2024,9,2024,3,724676.75,60000.0
Avsar,2023-2024,9,2024,3,1907329.45,718477.0
Avsar Plus,2023-2024,9,2024,3,507632.67,308300.0
Axifer,2023-2024,9,2024,3,13555.45,0.0
