RequestTransferBudgetId,FromProduct,FromProductId,FromGLHead,ToProduct,ToProductId,ToGLHead,Amount,Remarks,StatusId,CreatedDate,Yr,Mo
9889,Evocheck LinX CGM,244.0,Equipments - S&D,Evocheck LinX CGM,244.0,Social / Cultural / Educational Program  - S&D,400000.0,,1,2026-02-26 17:38:38.057,2026,2
9888,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,300000.0,Internal Budget Transfer,1,2026-02-26 13:04:16.960,2026,2
9887,Estar,9.0,Folders - S&D,Estar,9.0,Equipments - S&D,915210.0,,1,2026-02-26 12:58:40.457,2026,2
9886,Xilica,53.0,Advertisement In Magazine & Others - S&D,Xilica,53.0,Equipments - S&D,631384.0,,1,2026-02-26 12:51:12.507,2026,2
9885,CLORES,245.0,Seminars / Symposium / Video Shows - S&D,CLORES,245.0,Renovation Wards - S&D,500000.0,,1,2026-02-25 15:59:31.500,2026,2
9884,CLORES,245.0,Others - S&D,CLORES,245.0,Renovation Wards - S&D,1230000.0,,1,2026-02-25 15:57:46.483,2026,2
9883,MOMIST,224.0,Prescription Pads - S&D,MOMIST,224.0,Equipments - S&D,2080000.0,,1,2026-02-25 15:53:49.220,2026,2
9882,MOMIST,224.0,Seminars / Symposium / Video Shows - S&D,MOMIST,224.0,Equipments - S&D,339999.0,,1,2026-02-25 15:53:08.037,2026,2
9881,MOMIST,224.0,Renovation Wards - S&D,MOMIST,224.0,Equipments - S&D,600000.0,,1,2026-02-25 15:51:57.770,2026,2
9880,CLORES,245.0,Seminars / Symposium / Video Shows - S&D,CLORES,245.0,Social / Cultural / Educational Program  - S&D,910000.0,,1,2026-02-25 15:41:24.040,2026,2
9879,CLORES,245.0,Others - S&D,CLORES,245.0,Social / Cultural / Educational Program  - S&D,610000.0,,1,2026-02-25 15:40:34.530,2026,2
9878,Inosita Plus,142.0,Others - S&D,Inosita Plus,142.0,Screening - S&D,2500000.0,,1,2026-02-25 13:39:23.397,2026,2
9877,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,300000.0,,1,2026-02-25 12:35:48.240,2026,2
9876,,,HPLC X 3,,,DT apparatus,1000000.0,required budget for DT apparatus,1,2026-02-25 11:28:45.087,2026,2
9875,Kalsob,49.0,Manual / Literatures / Photo Copies - S&D,Kalsob,49.0,Books / Journals / Magazines - S&D,86636.0,,1,2026-02-25 10:33:21.457,2026,2
9874,Xplended 5-10,156.0,Seminars / Symposium / Video Shows - S&D,Xplended 5-10,156.0,Equipments - S&D,1500000.0,,1,2026-02-25 10:21:32.257,2026,2
9873,PAZOMEZ,240.0,Social / Cultural / Educational Program  - S&D,PAZOMEZ,240.0,Equipments - S&D,2000000.0,,1,2026-02-24 16:21:50.337,2026,2
9872,Inosita Plus,142.0,Others - S&D,Inosita Plus,142.0,Screening - S&D,1500000.0,,1,2026-02-24 15:51:31.557,2026,2
9871,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,300000.0,Internal Budget Transfer,1,2026-02-24 13:12:40.117,2026,2
9870,Avsar Plus,65.0,Screening - S&D,Avsar Plus,65.0,Equipments - S&D,125000.0,,1,2026-02-24 12:21:00.923,2026,2
9869,Avsar Plus,65.0,Equipments - S&D,Avsar Plus,65.0,Screening - S&D,257315.0,,1,2026-02-23 15:50:20.743,2026,2
9868,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,Avsar Plus,65.0,Equipments - S&D,50000.0,,1,2026-02-23 15:45:34.307,2026,2
9867,Avsar Plus,65.0,Screening - S&D,Avsar Plus,65.0,Equipments - S&D,100000.0,,1,2026-02-23 15:38:42.770,2026,2
9866,Avsar Plus,65.0,Prescription Pads - S&D,Avsar Plus,65.0,Equipments - S&D,107314.0,,1,2026-02-23 15:37:57.463,2026,2
9865,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,Avsar Plus,65.0,Prescription Pads - S&D,100000.0,,1,2026-02-23 15:30:55.270,2026,2
9864,Avsar Plus,65.0,Seminars / Symposium / Video Shows - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,4849.0,,1,2026-02-23 15:28:52.343,2026,2
9863,Avsar Plus,65.0,Renovation Wards - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,180147.0,,1,2026-02-23 15:28:13.067,2026,2
9862,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,Avsar Plus,65.0,Renovation Wards - S&D,61070.0,,1,2026-02-23 15:24:28.983,2026,2
9861,Avsar Plus,65.0,Equipments - S&D,Avsar Plus,65.0,Renovation Wards - S&D,118885.0,,1,2026-02-23 15:23:54.723,2026,2
9860,Avsar Plus,65.0,Screening - S&D,Avsar Plus,65.0,Equipments - S&D,110000.0,,1,2026-02-23 15:14:59.503,2026,2
9859,Avsar,4.0,Renovation Wards - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,4000000.0,,1,2026-02-23 15:10:15.160,2026,2
9858,Avsar Plus,65.0,Equipments - S&D,Avsar Plus,65.0,Screening - S&D,150000.0,,1,2026-02-23 15:02:33.930,2026,2
9857,Nise,24.0,Social / Cultural / Educational Program  - S&D,Nise,24.0,Books / Journals / Magazines - S&D,20000.0,,1,2026-02-23 14:25:54.780,2026,2
9856,Evofix Cap,57.0,Seminars / Symposium / Video Shows - S&D,Evofix Cap,57.0,Social / Cultural / Educational Program  - S&D,900000.0,,1,2026-02-23 13:27:47.963,2026,2
9855,Zilfom,183.0,Giveaways - S&D,Zilfom,183.0,Equipments - S&D,103621.0,,1,2026-02-23 13:04:12.777,2026,2
9854,PAZOMEZ,240.0,Social / Cultural / Educational Program  - S&D,PAZOMEZ,240.0,Seminars / Symposium / Video Shows - S&D,500000.0,,1,2026-02-23 12:48:35.763,2026,2
9853,Estar,9.0,Giveaways - S&D,Estar,9.0,Equipments - S&D,1098700.0,,1,2026-02-23 12:16:35.543,2026,2
9852,Kalsob,49.0,Giveaways - S&D,Kalsob,49.0,Equipments - S&D,896321.0,,1,2026-02-20 15:47:22.610,2026,2
9851,Inosita Plus,142.0,Others - S&D,Inosita Plus,142.0,Screening - S&D,900000.0,,1,2026-02-20 15:02:16.743,2026,2
9850,Xplended 20,41.0,Others - S&D,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,2700000.0,,1,2026-02-20 12:33:39.437,2026,2
9849,Nise,24.0,Screening - S&D,Nise,24.0,Social / Cultural / Educational Program  - S&D,1000000.0,,1,2026-02-20 12:18:01.123,2026,2
9848,Adfolic,2.0,Advertisement In Magazine & Others - S&D,Adfolic,2.0,Equipments - S&D,200000.0,,1,2026-02-20 12:17:40.197,2026,2
9847,Avsar,4.0,Screening - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,1500000.0,,1,2026-02-20 10:03:20.980,2026,2
9846,Adfolic,2.0,PDA Refreshers,Adfolic,2.0,Social / Cultural / Educational Program  - S&D,73000.0,,1,2026-02-19 12:05:24.417,2026,2
9845,Adfolic,2.0,Prescription Pads - S&D,Adfolic,2.0,Social / Cultural / Educational Program  - S&D,112000.0,,1,2026-02-19 12:05:07.303,2026,2
9844,Xilica,53.0,Manual / Literatures / Photo Copies - S&D,Xilica,53.0,Prescription Pads - S&D,845056.0,,1,2026-02-18 17:07:00.527,2026,2
9843,Gouric 80,16.0,Equipments - S&D,Gouric 80,16.0,Social / Cultural / Educational Program  - S&D,1000000.0,,1,2026-02-18 16:38:59.417,2026,2
9842,Inosita Plus,142.0,Giveaways - S&D,Inosita Plus,142.0,Social / Cultural / Educational Program  - S&D,1841970.0,,1,2026-02-18 15:53:42.910,2026,2
9841,Bevec,170.0,Others - S&D,Bevec,170.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2026-02-18 15:41:57.270,2026,2
9840,Estar,9.0,Others - S&D,Estar,9.0,Renovation Wards - S&D,200000.0,,1,2026-02-18 15:25:33.787,2026,2
9839,Inosita Plus,142.0,Equipments - S&D,Inosita Plus,142.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2026-02-18 12:57:29.430,2026,2
9838,Inosita Plus,142.0,Equipments - S&D,Inosita Plus,142.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2026-02-18 12:55:15.913,2026,2
9837,Xplended 5-10,156.0,Others - S&D,Xplended 5-10,156.0,Prescription Pads - S&D,894079.0,,1,2026-02-18 11:51:54.377,2026,2
9836,Avsar,4.0,Manual / Literatures / Photo Copies - S&D,Avsar,4.0,Prescription Pads - S&D,232662.0,,1,2026-02-18 11:50:14.983,2026,2
9835,Xplended 5-10,156.0,Seminars / Symposium / Video Shows - S&D,Xplended 5-10,156.0,Equipments - S&D,850000.0,,1,2026-02-18 11:08:15.940,2026,2
9834,Evopride,12.0,Renovation Wards - S&D,Evopride,12.0,Seminars / Symposium / Video Shows - S&D,200000.0,,1,2026-02-18 10:58:56.683,2026,2
9833,Evopride,12.0,Renovation Wards - S&D,Evopride,12.0,Equipments - S&D,250000.0,,1,2026-02-18 10:33:37.920,2026,2
9832,Evocheck LinX CGM,244.0,Equipments - S&D,Evocheck LinX CGM,244.0,Social / Cultural / Educational Program  - S&D,400000.0,,1,2026-02-18 10:27:46.470,2026,2
9831,Evopride,12.0,Renovation Wards - S&D,Evopride,12.0,Seminars / Symposium / Video Shows - S&D,200000.0,,1,2026-02-18 10:24:01.717,2026,2
9830,Avsar Plus,65.0,Seminars / Symposium / Video Shows - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2026-02-17 22:12:35.327,2026,2
9829,Avsar Plus,65.0,Prescription Pads - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,100000.0,budget movement request due to negative balance,1,2026-02-17 22:12:04.413,2026,2
9828,Avsar Plus,65.0,Equipments - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,600000.0,budget movement request due to negative balance,1,2026-02-17 22:11:14.950,2026,2
9827,Avsar Plus,65.0,Prescription Pads - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,700000.0,budget movement request due to negative balance,1,2026-02-17 22:09:28.677,2026,2
9826,ANPLAG,104.0,Seminars / Symposium / Video Shows - S&D,ANPLAG,104.0,Social / Cultural / Educational Program  - S&D,2000000.0,,1,2026-02-17 15:45:06.797,2026,2
9825,Inosita Plus,142.0,Seminars / Symposium / Video Shows - S&D,Inosita Plus,142.0,Books / Journals / Magazines - S&D,300000.0,,1,2026-02-17 14:38:56.647,2026,2
9824,ANPLAG,104.0,Others - S&D,ANPLAG,104.0,Seminars / Symposium / Video Shows - S&D,1000000.0,internal budget transfer,1,2026-02-17 10:47:28.567,2026,2
9823,Xilica,53.0,Books / Journals / Magazines - S&D,Xilica,53.0,Equipments - S&D,938632.0,,1,2026-02-16 16:27:39.717,2026,2
9822,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,1310000.0,,1,2026-02-16 15:50:58.937,2026,2
9821,,,Evotorium Sound System,,,Network Equipments (Cables / Patch Codes/ Switches/ WIFI Routers),500000.0,Budget trasfer,1,2026-02-16 15:42:21.833,2026,2
9820,Gouric 80,16.0,Equipments - S&D,Gouric 80,16.0,Seminars / Symposium / Video Shows - S&D,600000.0,,1,2026-02-16 15:19:31.987,2026,2
9819,Gouric 80,16.0,Seminars / Symposium / Video Shows - S&D,Gouric 80,16.0,Prescription Pads - S&D,340000.0,,1,2026-02-16 11:23:13.267,2026,2
9818,Gouric 80,16.0,Seminars / Symposium / Video Shows - S&D,Gouric 80,16.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2026-02-16 11:22:23.817,2026,2
9817,Evopride Plus,13.0,Equipments - S&D,Evopride Plus,13.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2026-02-16 09:54:36.250,2026,2
9816,Evopride Plus,13.0,Screening - S&D,Evopride Plus,13.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2026-02-16 09:52:58.457,2026,2
9815,Evopride Plus,13.0,Giveaways - S&D,Evopride Plus,13.0,Folders - S&D,50000.0,,1,2026-02-15 17:31:16.863,2026,2
9814,Xilica,53.0,Prescription Pads - S&D,Xilica,53.0,Manual / Literatures / Photo Copies - S&D,50000.0,,1,2026-02-13 21:15:35.080,2026,2
9813,Evopride,12.0,Giveaways - S&D,Evopride,12.0,Screening - S&D,509112.0,,1,2026-02-13 16:16:08.953,2026,2
9812,Galvecta Plus 500,127.0,Giveaways - S&D,Galvecta Plus 500,127.0,Renovation Wards - S&D,200000.0,,1,2026-02-13 10:10:30.653,2026,2
9811,Inosita Plus,142.0,Seminars / Symposium / Video Shows - S&D,Inosita Plus,142.0,Screening - S&D,500000.0,,1,2026-02-12 15:48:20.517,2026,2
9810,Xplended 20,41.0,Others - S&D,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,300000.0,Internal Budget Transfer,1,2026-02-12 13:22:04.960,2026,2
9809,Xplended 20,41.0,Books / Journals / Magazines - S&D,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,200000.0,Internal Budget Transfer,1,2026-02-12 10:52:39.730,2026,2
9808,Xplended 20,41.0,Books / Journals / Magazines - S&D,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,300000.0,Internal Budget Transfer,1,2026-02-12 10:52:24.247,2026,2
9807,Xplended 20,41.0,Books / Journals / Magazines - S&D,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,300000.0,Internal Budget Transfer,1,2026-02-12 10:49:41.860,2026,2
9806,Gouric 80,16.0,Equipments - S&D,Gouric 80,16.0,Seminars / Symposium / Video Shows - S&D,1000000.0,,1,2026-02-12 09:36:50.560,2026,2
9805,Avsar Plus,65.0,Renovation Wards - S&D,Avsar Plus,65.0,Screening - S&D,622000.0,Budget movement due to negative balance,1,2026-02-11 18:00:12.440,2026,2
9804,INOSITA PLUS XR,114.0,CSR,INOSITA PLUS XR,114.0,Social / Cultural / Educational Program  - S&D,150000.0,,1,2026-02-11 15:50:48.437,2026,2
9803,INOSITA PLUS XR,114.0,Folders - S&D,INOSITA PLUS XR,114.0,Social / Cultural / Educational Program  - S&D,224620.0,,1,2026-02-11 15:50:08.980,2026,2
9802,Dapwiz,150.0,Folders - S&D,Dapwiz,150.0,Prescription Pads - S&D,435627.0,,1,2026-02-11 15:34:18.360,2026,2
9801,Dapwiz,150.0,Equipments - S&D,Dapwiz,150.0,Prescription Pads - S&D,2000000.0,,1,2026-02-11 13:07:47.620,2026,2
9800,Dapwiz,150.0,Seminars / Symposium / Video Shows - S&D,Dapwiz,150.0,Social / Cultural / Educational Program  - S&D,683845.0,,1,2026-02-11 12:14:00.520,2026,2
9799,Dapwiz,150.0,Advertisement In Magazine & Others - S&D,Dapwiz,150.0,Social / Cultural / Educational Program  - S&D,162435.0,,1,2026-02-11 12:13:21.533,2026,2
9798,Dapwiz,150.0,Books / Journals / Magazines - S&D,Dapwiz,150.0,Social / Cultural / Educational Program  - S&D,235144.0,,1,2026-02-11 12:12:59.950,2026,2
9797,Dapwiz,150.0,Giveaways - S&D,Dapwiz,150.0,Social / Cultural / Educational Program  - S&D,598069.0,,1,2026-02-11 12:12:32.567,2026,2
9796,Xilica,53.0,Social / Cultural / Educational Program  - S&D,Xilica,53.0,Seminars / Symposium / Video Shows - S&D,30000.0,,1,2026-02-11 10:38:27.923,2026,2
9795,Dapwiz,150.0,Equipments - S&D,Dapwiz Plus XR,218.0,Renovation Wards - S&D,500000.0,,1,2026-02-11 10:29:12.397,2026,2
9794,Estar,9.0,Prescription Pads - S&D,Klevra Sol,143.0,Social / Cultural / Educational Program  - S&D,2000000.0,,1,2026-02-11 09:05:03.367,2026,2
9793,Inosita Plus,142.0,Folders - S&D,Inosita Plus,142.0,Screening - S&D,1000000.0,,1,2026-02-10 15:36:23.783,2026,2
9792,Avsar,4.0,Renovation Wards - S&D,Dapwiz,150.0,Equipments - S&D,4000000.0,,1,2026-02-10 12:03:28.463,2026,2
9791,Vible,186.0,Social / Cultural / Educational Program  - S&D,Vible,186.0,Giveaways - S&D,700000.0,,1,2026-02-09 18:01:14.160,2026,2
9790,INOSITA PLUS XR,114.0,Equipments - S&D,INOSITA PLUS XR,114.0,Social / Cultural / Educational Program  - S&D,80000.0,,1,2026-02-09 16:52:41.780,2026,2
9789,Zilfom,183.0,Seminars / Symposium / Video Shows - S&D,Zilfom,183.0,Social / Cultural / Educational Program  - S&D,90000.0,,1,2026-02-09 16:45:59.700,2026,2
9788,CLORES,245.0,Others - S&D,CLORES,245.0,Renovation Wards - S&D,350000.0,,1,2026-02-09 15:32:22.487,2026,2
9787,Tiocap,180.0,Renovation Wards - S&D,Tiocap,180.0,Equipments - S&D,350000.0,,1,2026-02-09 15:23:19.143,2026,2
9786,Tiocap,180.0,Others - S&D,Tiocap,180.0,Prescription Pads - S&D,449847.0,,1,2026-02-09 15:18:09.663,2026,2
9785,Avsar Plus,65.0,Renovation Wards - S&D,Avsar Plus,65.0,Screening - S&D,700000.0,,1,2026-02-09 14:49:01.377,2026,2
9784,Gouric 80,16.0,Seminars / Symposium / Video Shows - S&D,Gouric 80,16.0,Renovation Wards - S&D,1123399.0,,1,2026-02-09 12:48:40.340,2026,2
9783,Gouric 80,16.0,Equipments - S&D,Gouric 80,16.0,Renovation Wards - S&D,100000.0,,1,2026-02-09 12:46:39.947,2026,2
9782,Avsar Plus,65.0,Prescription Pads - S&D,Avsar Plus,65.0,Seminars / Symposium / Video Shows - S&D,255000.0,budget movement request due to negative balance,1,2026-02-09 11:38:43.973,2026,2
9781,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,300000.0,Internal Budget Transfer,1,2026-02-09 11:34:34.187,2026,2
9780,Gouric 80,16.0,Equipments - S&D,Opt-D,51.0,Seminars / Symposium / Video Shows - S&D,800000.0,,1,2026-02-09 09:33:01.460,2026,2
9779,Bevec,170.0,Manual / Literatures / Photo Copies - S&D,Bevec,170.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2026-02-09 06:00:52.707,2026,2
9778,Avsar,4.0,Equipments - S&D,Avsar,4.0,Others - S&D,200000.0,,1,2026-02-08 12:17:25.967,2026,2
9777,Adfolic,2.0,Folders - S&D,Adfolic,2.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2026-02-06 18:47:08.710,2026,2
9776,Xplended 20,41.0,Seminars / Symposium / Video Shows - S&D,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,2654986.0,,1,2026-02-06 17:39:21.693,2026,2
9775,Gouric 80,16.0,Equipments - S&D,Gouric 80,16.0,Seminars / Symposium / Video Shows - S&D,1000000.0,,1,2026-02-06 15:45:25.563,2026,2
9774,Gouric 80,16.0,Giveaways - S&D,Gouric 80,16.0,Prescription Pads - S&D,453855.0,,1,2026-02-06 15:26:22.193,2026,2
9773,Avsar,4.0,Seminars / Symposium / Video Shows - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,3317671.0,,1,2026-02-06 15:07:49.863,2026,2
9772,ANPLAG,104.0,Others - S&D,ANPLAG,104.0,Giveaways - S&D,500000.0,internal budget transfer,1,2026-02-06 15:03:04.603,2026,2
9771,Ferfer,50.0,Others - S&D,Ferfer,50.0,Equipments - S&D,900000.0,,1,2026-02-06 14:49:53.630,2026,2
9770,Adfolic,2.0,Seminars / Symposium / Video Shows - S&D,Adfolic,2.0,Equipments - S&D,244590.0,,1,2026-02-06 14:48:15.887,2026,2
9769,Xplended 20,41.0,Books / Journals / Magazines - S&D,Xplended 20,41.0,Prescription Pads - S&D,1500000.0,,1,2026-02-06 10:38:40.813,2026,2
9768,Xcept,39.0,Others - S&D,Xcept,39.0,Books / Journals / Magazines - S&D,100000.0,,1,2026-02-06 10:03:45.817,2026,2
9767,Avsar,4.0,Equipments - S&D,Avsar,4.0,Equipments - S&D,500000.0,,1,2026-02-05 12:43:11.817,2026,2
9766,Avsar,4.0,Equipments - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2026-02-05 12:42:38.183,2026,2
9765,Inosita Plus,142.0,Advertisement In Magazine & Others - S&D,Inosita Plus,142.0,Screening - S&D,440493.0,,1,2026-02-04 17:19:22.980,2026,2
9764,ANPLAG,104.0,Equipments - S&D,ANPLAG,104.0,Social / Cultural / Educational Program  - S&D,1500000.0,,1,2026-02-04 17:17:19.070,2026,2
9763,Nise,24.0,Social / Cultural / Educational Program  - S&D,Gouric 80,16.0,Equipments - S&D,5000000.0,,1,2026-02-04 15:57:31.643,2026,2
9762,Avsar,4.0,Others - S&D,Avsar,4.0,Equipments - S&D,14940590.0,,1,2026-02-04 13:16:12.757,2026,2
9761,Avsar,4.0,Books / Journals / Magazines - S&D,Avsar,4.0,Equipments - S&D,264446.0,,1,2026-02-04 13:10:25.713,2026,2
9760,BYVAS,102.0,Equipments - S&D,BYVAS,102.0,Seminars / Symposium / Video Shows - S&D,10000.0,,1,2026-02-04 12:03:33.960,2026,2
9759,Avsar,4.0,Advertisement In Magazine & Others - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,649598.0,,1,2026-02-04 10:52:55.610,2026,2
9758,Erli Plus,164.0,Seminars / Symposium / Video Shows - S&D,Erli Plus,164.0,Screening - S&D,600645.0,,1,2026-02-04 09:56:53.693,2026,2
9757,Avsar,4.0,Others - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,1000000.0,,1,2026-02-04 09:23:18.657,2026,2
9756,Gouric 80,16.0,Prescription Pads - S&D,Opt-D,51.0,Social / Cultural / Educational Program  - S&D,300000.0,,1,2026-02-03 21:26:03.567,2026,2
9755,BYVAS,102.0,Folders - S&D,BYVAS,102.0,Equipments - S&D,37713.0,,1,2026-02-03 17:50:43.323,2026,2
9754,BYVAS,102.0,Prescription Pads - S&D,BYVAS,102.0,Equipments - S&D,58887.0,,1,2026-02-03 17:50:06.150,2026,2
9753,BYVAS,102.0,Books / Journals / Magazines - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,89147.0,,1,2026-02-03 17:47:31.857,2026,2
9752,BYVAS,102.0,Manual / Literatures / Photo Copies - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,73206.0,,1,2026-02-03 17:46:59.240,2026,2
9751,BYVAS,102.0,Others - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,147869.0,,1,2026-02-03 17:46:28.667,2026,2
9750,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,517067.0,,1,2026-02-03 17:45:56.043,2026,2
9749,Avsar Plus,65.0,Folders - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,1199998.0,,1,2026-02-03 17:17:14.897,2026,2
9748,Galvecta Plus 500,127.0,Giveaways - S&D,Galvecta Plus 500,127.0,Prescription Pads - S&D,500000.0,,1,2026-02-03 16:45:24.007,2026,2
9747,Gouric,15.0,Seminars / Symposium / Video Shows - S&D,Gouric,15.0,Prescription Pads - S&D,469179.0,,1,2026-02-03 16:33:43.127,2026,2
9746,Erli Plus,164.0,Books / Journals / Magazines - S&D,Erli Plus,164.0,Equipments - S&D,706431.0,,1,2026-02-03 15:56:13.803,2026,2
9745,Adfolic,2.0,Manual / Literatures / Photo Copies - S&D,Adfolic,2.0,Prescription Pads - S&D,193011.0,,1,2026-02-03 15:30:35.207,2026,2
